date,MHW_area,MHW_intensity,MHW_pct_cover
1982-12-16T00:00:00Z,152107.95,1.7974644,0.17661098
1982-12-17T00:00:00Z,184994.8,1.8815187,0.24184567
1982-12-18T00:00:00Z,154270.16,1.8625709,0.10819411
1982-12-19T00:00:00Z,128211.38,1.6759508,0.055688147
1982-12-20T00:00:00Z,148222.55,1.7489531,0.057279237
1982-12-21T00:00:00Z,135348.64,1.8872108,0.07398568
1982-12-22T00:00:00Z,161787.52,1.9229743,0.15115353
1982-12-23T00:00:00Z,171328.5,1.7958859,0.19172633
1982-12-24T00:00:00Z,110576.15,1.7995596,0.14081146
1982-12-25T00:00:00Z,118522.74,1.6627531,0.16547334
1982-12-26T00:00:00Z,100715.29,1.7006855,0.14478917
1982-12-27T00:00:00Z,64313.746,1.6382473,0.08273667
1982-12-28T00:00:00Z,19271.576,1.9588794,0.00795545
1982-12-29T00:00:00Z,2958.7566,1.3776057,0.00636436
1982-12-30T00:00:00Z,2050.276,1.451332,0
1982-12-31T00:00:00Z,4426.216,1.6304729,0
1983-01-01T00:00:00Z,30265.254,1.7243084,0
1983-01-02T00:00:00Z,46257.6,1.4573202,0.074781224
1983-01-03T00:00:00Z,157130.36,1.862943,0.20843278
1983-01-04T00:00:00Z,210559.3,1.8831451,0.28003183
1983-01-05T00:00:00Z,140856.73,1.6127504,0.16865553
1983-01-06T00:00:00Z,51189.293,1.5709875,0.038981702
1983-01-07T00:00:00Z,22468.205,1.6938704,0.08194113
1983-01-08T00:00:00Z,34938.777,1.6114281,0.08591885
1983-01-09T00:00:00Z,50898.58,1.6857356,0.08830549
1983-01-10T00:00:00Z,83295.234,1.5952208,0.10103421
1983-01-11T00:00:00Z,94663.51,1.6739755,0.12330946
1983-01-12T00:00:00Z,121335.516,1.8270901,0.15194908
1983-01-13T00:00:00Z,189106.77,2.1032257,0.16785999
1983-01-14T00:00:00Z,426295.97,2.0847843,0.22195704
1983-01-15T00:00:00Z,430298.88,2.0237114,0.26491648
1983-01-16T00:00:00Z,362419,1.8854903,0.25616547
1983-01-17T00:00:00Z,324740.84,1.7860429,0.22195704
1983-01-18T00:00:00Z,302075.9,1.7891922,0.24980111
1983-01-19T00:00:00Z,321671.66,1.7503982,0.28798726
1983-01-20T00:00:00Z,292612.12,1.7262123,0.30230707
1983-01-21T00:00:00Z,264802.28,1.6946218,0.2601432
1983-01-22T00:00:00Z,186237.64,1.6079609,0.18854415
1983-01-23T00:00:00Z,143391.03,1.7307304,0.15592681
1983-01-24T00:00:00Z,198530.78,1.6469872,0.21320605
1983-01-25T00:00:00Z,372718.53,1.76049,0.2903739
1983-01-26T00:00:00Z,465816.7,1.8676015,0.28798726
1983-01-27T00:00:00Z,415732.56,1.8267199,0.2935561
1983-01-28T00:00:00Z,404162.34,1.7298236,0.23150358
1983-01-29T00:00:00Z,422491.9,1.7090334,0.2585521
1983-01-30T00:00:00Z,440780.1,1.9286567,0.3325378
1983-01-31T00:00:00Z,412893.3,1.9779903,0.34287986
1983-02-01T00:00:00Z,345031,1.9674641,0.3341289
1983-02-02T00:00:00Z,260903.55,1.876047,0.21877486
1983-02-03T00:00:00Z,209315.86,1.68303,0.18377088
1983-02-04T00:00:00Z,257086.27,1.7403762,0.22991249
1983-02-05T00:00:00Z,264345.66,1.7088658,0.22673032
1983-02-06T00:00:00Z,277698.66,1.712051,0.24900557
1983-02-07T00:00:00Z,300023.38,1.8648801,0.3484487
1983-02-08T00:00:00Z,369218.34,1.7654113,0.32537788
1983-02-09T00:00:00Z,411606.62,1.8119363,0.31264916
1983-02-10T00:00:00Z,463320.72,1.8058071,0.29514718
1983-02-11T00:00:00Z,419334.78,1.9602681,0.3699284
1983-02-12T00:00:00Z,488064.75,1.8565097,0.45186952
1983-02-13T00:00:00Z,521709,1.8858628,0.4319809
1983-02-14T00:00:00Z,462879.1,1.8112857,0.32140017
1983-02-15T00:00:00Z,450274.53,2.0715191,0.33571997
1983-02-16T00:00:00Z,406639.56,2.0515063,0.37390614
1983-02-17T00:00:00Z,357944.47,1.6644886,0.25059667
1983-02-18T00:00:00Z,303455.5,1.6306292,0.21559268
1983-02-19T00:00:00Z,296130.94,1.7946237,0.3150358
1983-02-20T00:00:00Z,328338.88,1.8450688,0.2545744
1983-02-21T00:00:00Z,391115.97,1.7935232,0.2545744
1983-02-22T00:00:00Z,385601.66,1.8080324,0.25536993
1983-02-23T00:00:00Z,422349.8,1.6172911,0.26332536
1983-02-24T00:00:00Z,452321.5,1.8066747,0.30548927
1983-02-25T00:00:00Z,488322.22,1.768696,0.33492443
1983-02-26T00:00:00Z,449906.66,1.7733842,0.33492443
1983-02-27T00:00:00Z,376297.84,1.654153,0.26650757
1983-02-28T00:00:00Z,335702.44,1.6231403,0.283214
1983-03-01T00:00:00Z,355493.2,1.5384601,0.24741448
1983-03-02T00:00:00Z,421109.38,1.502255,0.2585521
1983-03-03T00:00:00Z,447434.34,1.7684677,0.33094668
1983-03-04T00:00:00Z,456144.62,1.7368731,0.40572792
1983-03-05T00:00:00Z,467015.56,1.8353461,0.4669849
1983-03-06T00:00:00Z,475277.97,1.8301855,0.47494033
1983-03-07T00:00:00Z,416361.5,1.698285,0.37549722
1983-03-08T00:00:00Z,340255.56,1.7896379,0.32060462
1983-03-09T00:00:00Z,337221.97,1.8378637,0.27525854
1983-03-10T00:00:00Z,331242.25,1.6847464,0.26412094
1983-03-11T00:00:00Z,558319.3,1.6681391,0.35719967
1983-03-12T00:00:00Z,748347.06,1.7191226,0.37390614
1983-03-13T00:00:00Z,535438.94,1.6544136,0.4017502
1983-03-14T00:00:00Z,478785.88,1.6144289,0.38345265
1983-03-15T00:00:00Z,578802.9,1.6744813,0.34208432
1983-03-16T00:00:00Z,611421.44,1.8544883,0.33492443
1983-03-17T00:00:00Z,830952.4,1.9497628,0.30389816
1983-03-18T00:00:00Z,1009962.06,2.0214918,0.3381066
1983-03-19T00:00:00Z,990039.44,1.919767,0.31026253
1983-03-20T00:00:00Z,885559.7,1.8638669,0.2124105
1983-03-21T00:00:00Z,731067.75,1.7713096,0.09785203
1983-03-22T00:00:00Z,629029.8,1.7297041,0.06443914
1983-03-23T00:00:00Z,673963.56,1.8309286,0.105807476
1983-03-24T00:00:00Z,716246.1,1.8561217,0.13603818
1983-03-25T00:00:00Z,527048.94,1.8981934,0.141607
1983-03-26T00:00:00Z,489823.28,1.8315806,0.08830549
