"stock","return_year","ttl_age","fw_age","escapement","catch","fertilized","hatchery_release","escapement_data_source","catch_data_source","age_data_source","stockid_source","brood_year"
"SPR",2009,6,3,0,408.054431347519,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","assumed run timing",2003
"GCL",2010,3,2,86287.6527579206,5758.65506490697,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","assumed run timing",2007
"GCL",2010,4,2,168929.205812908,343982.825330412,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","assumed run timing",2006
"GCL",2010,4,3,2372.26233766217,737.054835059617,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","assumed run timing",2006
"GCL",2010,5,2,61638.5859206063,120072.456272289,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","assumed run timing",2005
"GCL",2010,5,3,20437.2513590562,13843.0375570445,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","assumed run timing",2005
"GCL",2010,6,3,4334.04181184669,12171.0130070041,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","assumed run timing",2004
"SPR",2010,3,2,158943.535567354,11566.466898396,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","assumed run timing",2007
"SPR",2010,4,2,243652.292948347,384798.110180564,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","assumed run timing",2006
"SPR",2010,4,3,536.002463054187,423.979835708911,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","assumed run timing",2006
"SPR",2010,5,2,38815.0867491023,24436.1366382746,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","assumed run timing",2005
"SPR",2010,5,3,14489.082272143,20229.7388742488,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","assumed run timing",2005
"SPR",2010,6,3,0,105.208333333333,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","assumed run timing",2004
"GCL",2011,3,2,11316.0999484255,1088.48611786452,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2008
"GCL",2011,4,2,156734.959298795,126501.607807267,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2007
"GCL",2011,4,3,3290.52341309757,78.0482620991048,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2007
"GCL",2011,5,2,170388.936468031,122779.143816091,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2006
"GCL",2011,5,3,74147.400124862,64578.2627607761,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2006
"GCL",2011,6,3,29942.0807467889,6319.23883032494,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2005
"SPR",2011,3,2,48775.8965932388,3595.34205078769,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2008
"SPR",2011,4,2,233943.661596753,173741.186142998,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2007
"SPR",2011,4,3,8458.59133238633,1522.83865159335,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2007
"SPR",2011,5,2,120936.093666707,51956.6572370564,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2006
"SPR",2011,5,3,15039.1643114347,18737.624927611,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2006
"SPR",2011,6,3,12060.5924994793,13050.9287944619,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2005
"GCL",2012,3,2,1903.52405689545,37.8659167702291,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2009
"GCL",2012,4,2,27833.0550523532,34131.2796162209,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2008
"GCL",2012,4,3,0,159.907843137255,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2008
"GCL",2012,5,2,102440.971773081,128858.989729944,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2007
"GCL",2012,5,3,10629.1289110051,11377.629717878,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2007
"GCL",2012,6,3,6537.32020666556,6951.24374952996,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2006
"SPR",2012,3,2,33969.2322365724,888.889730170928,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2009
"SPR",2012,4,2,79337.6714245571,83025.0640189773,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2008
"SPR",2012,4,3,3185.6145082445,159.907843137255,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2008
"SPR",2012,5,2,97485.102395942,100792.2999013,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2007
"SPR",2012,5,3,10965.1168074828,8418.04791825906,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2007
"SPR",2012,6,3,4438.26262720118,4849.43287989097,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2006
"GCL",2013,3,2,96400.6202913761,2375.52253141033,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2010
"GCL",2013,4,2,39400.1829821235,13314.4106208785,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2009
"GCL",2013,4,3,21644.2133280695,161.233054071063,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2009
"GCL",2013,5,2,14401.1778807116,8107.41304625865,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2008
"GCL",2013,5,3,1431.03649068323,744.533748564197,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2008
"GCL",2013,6,3,11455.2690270362,1877.02610821308,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2007
"SPR",2013,3,2,345554.489746231,7037.50923972857,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2010
"SPR",2013,4,2,85238.4505315091,31240.0457085581,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2009
"SPR",2013,4,3,2321.62184330153,488.164208196685,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2009
"SPR",2013,5,2,26248.9079360643,17264.6304768642,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2008
"SPR",2013,5,3,6807.19090410465,1705.39411480184,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2008
"SPR",2013,6,3,1554.42549757828,3966.04610603044,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2007
"GCL",2014,3,2,84304.7067823159,12174.1922895069,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2011
"GCL",2014,4,2,51446.0755303728,125580.763550031,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2010
"GCL",2014,4,3,12083.4724401403,989.621777297703,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2010
"GCL",2014,5,2,10577.8623988404,48348.7106298667,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2009
"GCL",2014,5,3,4041.47582286313,4084.81269654943,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2009
"GCL",2014,6,3,232.165,587.154976860757,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2008
"SPR",2014,3,2,194589.184446338,31064.9530477219,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2011
"SPR",2014,4,2,136397.610666194,304185.588307036,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2010
"SPR",2014,4,3,11089.2701351803,2297.68485564531,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2010
"SPR",2014,5,2,19535.9851261009,114743.907134096,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2009
"SPR",2014,5,3,3678.2309320796,9793.67873169567,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2009
"SPR",2014,6,3,138.809178743961,996.274024999419,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2008
"GCL",2015,3,2,8416.24,152,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2012
"GCL",2015,4,2,325901.93,434788,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2011
"GCL",2015,4,3,1348.4,11,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2011
"GCL",2015,5,2,50582.61,110379,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2010
"GCL",2015,5,3,39306.57,29008,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2010
"GCL",2015,6,3,1983.32,1985,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2009
"SPR",2015,3,2,16500.39,189,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2012
"SPR",2015,4,2,260541.17,546481,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2011
"SPR",2015,4,3,1481.9,16,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2011
"SPR",2015,5,2,37360.93,143852,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2010
"SPR",2015,5,3,14239.68,35293,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2010
"SPR",2015,6,3,123.5,2253,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2009
"GCL",2016,3,2,3409.81,943,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2013
"GCL",2016,4,2,16815.67,27422,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2012
"GCL",2016,4,3,0,0,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2012
"GCL",2016,5,2,190671.26,304026,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2011
"GCL",2016,5,3,7560.40000000001,8058,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2011
"GCL",2016,6,3,5905.12,6152,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2010
"SPR",2016,3,2,18889.32,774,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2013
"SPR",2016,4,2,57561.49,23425,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2012
"SPR",2016,4,3,2337.85,0,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2012
"SPR",2016,5,2,142179.53,256851,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2011
"SPR",2016,5,3,7945.28,6129,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2011
"SPR",2016,6,3,4239.28,5237,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2010
"GCL",2017,3,2,12467.23,320.123344748564,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2014
"GCL",2017,4,2,7370.60000000001,4190.07334518762,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2013
"GCL",2017,4,3,504.03,2.65982273661221,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2013
"GCL",2017,5,2,103309.94,28135.4652972918,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2012
"GCL",2017,5,3,2480.2,1604.28469504081,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2012
"GCL",2017,6,3,12685,1700.30191961762,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2011
"SPR",2017,3,2,146818.49,3710.69180943769,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2014
"SPR",2017,4,2,20209.81,7293.64602742876,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2013
"SPR",2017,4,3,6969.32000000001,173.177664102183,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2013
"SPR",2017,5,2,108781.7,41595.1964677632,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2012
"SPR",2017,5,3,7340.47,2687.92060061376,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2012
"SPR",2017,6,3,6351.89,2657.98243911246,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2011
"GCL",2018,3,2,514.66,27.4635225398955,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2015
"GCL",2018,4,2,24147.98,12926.5135463384,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2014
"GCL",2018,4,3,1687.32,90.0395423231192,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2014
"GCL",2018,5,2,5443.14,1279.83555723615,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2013
"GCL",2018,5,3,5670.27,464.232426859391,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2013
"GCL",2018,6,3,1156.42,483.159549376615,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2012
"SPR",2018,3,2,8073.95,430.845816288403,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2015
"SPR",2018,4,2,131895.56,56651.7096529239,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2014
"SPR",2018,4,3,3426.67,182.855533326437,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2014
"SPR",2018,5,2,5105.51,4958.02874710871,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2013
"SPR",2018,5,3,6114.39,2092.29018181001,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2013
"SPR",2018,6,3,3196.24,1945.64190139366,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2012
"GCL",2019,3,2,5206.81,219.858127924149,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2016
"GCL",2019,4,2,8325.56,5190.72190247658,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2015
"GCL",2019,4,3,7631.12,322.224885710162,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2015
"GCL",2019,5,2,23393.82,8376.46905521378,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2014
"GCL",2019,5,3,2294.76,297.466562549551,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2014
"GCL",2019,6,3,1967.94,456.321672787606,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2013
"SPR",2019,3,2,35796.21,1511.49892494247,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2016
"SPR",2019,4,2,36602.92,13939.667997786,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2015
"SPR",2019,4,3,2315.01,97.7515532016116,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2015
"SPR",2019,5,2,50271.93,22497.3516146287,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2014
"SPR",2019,5,3,3247.38,789.04083825399,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2014
"SPR",2019,6,3,1122.56,945.06473665723,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2013
"GCL",2020,3,2,22387.79,4423.13297790385,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2017
"GCL",2020,4,2,38159.76,21322.5950901957,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2016
"GCL",2020,4,3,8414.08,730.978473354082,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2016
"GCL",2020,5,2,2116.51,905.886546382857,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2015
"GCL",2020,5,3,56096.06,5692.05908236624,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2015
"GCL",2020,6,3,12801.86,1087.29736672325,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2014
"SPR",2020,3,2,35746.24,4587.12628288363,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2017
"SPR",2020,4,2,110474.59,25319.6016947494,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2016
"SPR",2020,4,3,2169.37,762.240289189284,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2016
"SPR",2020,5,2,10729.84,1107.23911355522,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2015
"SPR",2020,5,3,9638.94,6509.32629888196,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2015
"SPR",2020,6,3,686.11,1221.61300116066,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2014
"GCL",2021,3,2,2958,1637,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2018
"GCL",2021,4,2,85200,30847,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2017
"GCL",2021,4,3,1903,61,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2017
"GCL",2021,5,2,79375,48531,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2016
"GCL",2021,5,3,22677,11731,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2016
"GCL",2021,6,3,33067,20869,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2015
"SPR",2021,3,2,74697,1034,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2018
"SPR",2021,4,2,28397,19223,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2017
"SPR",2021,4,3,2202,34,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2017
"SPR",2021,5,2,73309,28924,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2016
"SPR",2021,5,3,2364,7147,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2016
"SPR",2021,6,3,1371,12766,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2015
"GCL",2022,3,2,39648,7122,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2019
"GCL",2022,4,2,34553,31342,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2018
"GCL",2022,4,3,1328,293,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2018
"GCL",2022,5,2,112919,44470,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2017
"GCL",2022,5,3,11317,7748,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2017
"GCL",2022,6,3,35998,19037,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2016
"SPR",2022,3,2,44028,14120,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2019
"SPR",2022,4,2,349607,196028,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2018
"SPR",2022,4,3,3057,956,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2018
"SPR",2022,5,2,14404,16109,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2017
"SPR",2022,5,3,2582,2719,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2017
"SPR",2022,6,3,1563,4014,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2016
"GCL",2023,3,2,80112.7221960997,10665.9421727081,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2020
"GCL",2023,4,2,80851.901701733,88632.6148790002,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2019
"GCL",2023,4,3,8173.70072908618,656.789024437211,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2019
"GCL",2023,5,2,13571.4127693158,19037.9164075825,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2018
"GCL",2023,5,3,16262.6517783051,13689.4020791982,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2018
"GCL",2023,6,3,10292.6108254603,8911.74138287294,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2017
"SPR",2023,3,2,29049.0244847998,5404.33143404066,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2020
"SPR",2023,4,2,64744.7721866659,99288.9219700259,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2019
"SPR",2023,4,3,3347.31942278871,608.487660816646,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2019
"SPR",2023,5,2,48052.9727274265,59457.9664463575,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2018
"SPR",2023,5,3,7195.55035161301,9826.54508317993,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2018
"SPR",2023,6,3,2628.36082670599,4119.00405356435,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2017
"GCL",2024,3,2,44034.5921964957,1833.36763342486,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2021
"GCL",2024,4,2,268331.716595995,159033.370395917,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2020
"GCL",2024,4,3,5652.17607154994,820.237809058013,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2020
"GCL",2024,5,2,38399.0173981059,39429.9478587739,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2019
"GCL",2024,5,3,14554.7710976096,7208.32223714727,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2019
"GCL",2024,6,3,2686.7266402438,3352.84542586675,1,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2018
"SPR",2024,3,2,39735.7770800158,3826.16184787956,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2021
"SPR",2024,4,2,61909.6417643221,50613.4029720458,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2020
"SPR",2024,4,3,2386.79219653562,378.609724982124,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2020
"SPR",2024,5,2,14471.9758136203,15769.5191279532,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2019
"SPR",2024,5,3,1090.51551157582,3124.68545851101,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2019
"SPR",2024,6,3,400.297633930374,55.3166391308953,0,0,"video counts","commercial + FN catch records + creel survey","scale sampling","DNA attribution",2018
"HUC",1972,3,2,0,0,0,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1972,4,2,3185,825.37,0,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1972,5,2,175,45.35,0,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1972,6,2,0,0,0,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1972,4,3,0,0,0,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1972,5,3,70,18.14,0,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1972,6,3,70,18.14,0,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1973,3,2,0,0,0,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1973,4,2,26400,12206.7,0,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1973,5,2,12400,5733.45,0,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1973,6,2,0,0,0,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1973,4,3,0,0,0,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1973,5,3,1200,554.85,0,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1973,6,3,0,0,0,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1974,3,2,0,0,0,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1974,4,2,3420,1673.52,0,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1974,5,2,2580,1262.48,0,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1974,6,2,0,0,0,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1974,4,3,0,0,0,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1974,5,3,0,0,0,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1974,6,3,0,0,0,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1975,3,2,0,0,0,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1975,4,2,5742.57425742574,4384.45544554455,0,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1975,5,2,4059.40594059406,3099.35643564356,0,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1975,6,2,0,0,0,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1975,4,3,0,0,0,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1975,5,3,99.009900990099,75.5940594059406,0,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1975,6,3,99.009900990099,75.5940594059406,0,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1976,3,2,0,0,1,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1976,4,2,2561.85567010309,3897.68041237113,1,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1976,5,2,938.144329896907,1427.31958762887,1,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1976,6,2,0,0,1,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1976,4,3,0,0,1,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1976,5,3,0,0,1,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1976,6,3,0,0,1,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1977,3,2,0,0,1,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1977,4,2,3456,18763.2,1,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1977,5,2,1296,7036.2,1,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1977,6,2,0,0,1,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1977,4,3,0,0,1,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1977,5,3,48,260.6,1,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1977,6,3,0,0,1,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
"HUC",1978,3,2,0,0,1,0,"fishery officer","commercial catch records","scale sampling","assumed run timing",NA
